ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
9784-405120112	0000051438	2021/06/22	行動経済学		サクッとわかるビジネス教養	阿部 誠 監修	331	コ		新星出版社	2021	167p	19cm	2021
9784-105901707	0000051439	2021/06/22	赤いモレスキンの女		ＣＲＥＳＴ　ＢＯＯＫＳ	アントワーヌ・ローラン 著　吉田 洋之 訳	953.7	ロ		新潮社	2020	188p	20cm	2021
9784-106108938	0000051440	2021/06/22	うんちの行方		新潮新書　８９３	神舘 和典 著　西川 清史 著	518.2	コ		新潮社	2021	185p	18cm	2021
9784-103521426	0000051441	2021/06/22	母影			尾崎 世界観 著	913.6	オ		新潮社	2021	124p	20cm	2021
9784-101802077	0000051442	2021/06/22	額装師の祈り　奥野夏樹のデザインノート		新潮文庫ｎｅｘ　た−１３２−１	谷 瑞恵 著	913.6	タ		新潮社	2020	328p	16cm	2021
9784-103330639	0000051443	2021/06/22	正欲			朝井 リョウ 著	913.6	ア		新潮社	2021	379p	20cm	2021
9784-103319641	0000051444	2021/06/22	草原のサーカス			彩瀬 まる 著	913.6	ア		新潮社	2021	253p	20cm	2021
9784-413113489	0000051445	2021/06/22	３６５日ヒットのアイデア　ひらめく！使える！ワクワクする！			ビジネスアイデア総研 編	336.1	サ		青春出版社	2021	398p	21cm	2021
9784-413231886	0000051446	2021/06/22	試験にでる小論文「１０大テーマ」の受かる書き方　大学受験　最新版			樋口 裕一 著　山口 雅敏 著	816.5	ヒ		青春出版社	2021	208p	20cm	2021
9784-413231855	0000051447	2021/06/22	思考実験が教えるあなたの脳の鍛え方　「強み」と「弱み」を知ると思考の幅が広がる			北村 良子 著	116	キ		青春出版社	2021	173p	19cm	2021
9784-413231916	0000051448	2021/06/22	スマホで子どもが騙される　元捜査一課刑事が明かす手口　親の知らないＳＮＳ・ネットの危険な世界			佐々木 成三 著	368.6	サ		青春出版社	2021	204p	20cm	2021
9784-791773558	0000051449	2021/06/22	「三代目」スタディーズ　世代と系図から読む近代日本			鈴木 洋仁 著	361.6	ス		青土社	2021	261 9p	19cm	2021
9784-415329451	0000051450	2021/06/22	はじめてのＮＩＳＡ　＆　ｉＤｅＣｏ　マンガと図解でしっかりわかる			頼藤 太希 共著　高山 一恵 共著	338.8	ヨ		成美堂出版	2021	175p	22cm	2021
9784-416521229	0000051451	2021/06/22	名画を見上げる　美しき天井画・天井装飾の世界			Ｃａｔｈｅｒｉｎｅ　ＭｃＣｏｒｍａｃｋ 著　池上 英洋 監訳　大木 麻利子 訳　山本 真実 訳	529	マ		誠文堂新光社	2021	239p	26cm	2021
9784-790717492	0000051452	2021/06/22	大学生学びのハンドブック　勉強法がよくわかる！　５訂版			世界思想社編集部 編	377.1	ダ		世界思想社	2021	127p	21cm	2021
9784-418212033	0000051453	2021/06/22	出会いに心ときめくお雛さまの世界　決定版			萬 眞智子 著	759	ヨ		世界文化社	2021	159p	21cm	2021
9784-794225078	0000051454	2021/06/22	フェリカの真実　電子マネーからデジタル通貨へ　増補新版			立石 泰則 著	548.2	タ		草思社	2021	279p	19cm	2021
9784-478112724	0000051455	2021/06/22	世界史は化学でできている　絶対に面白い化学入門			左巻 健男 著	430.2	サ		ダイヤモンド社	2021	390p	19cm	2021
9784-478112533	0000051456	2021/06/22	先生、お金持ちになるにはどうしたらいいですか？　１５歳から学ぶお金の教養			奥野 一成 著	330	オ		ダイヤモンド社	2021	220p	19cm	2021
9784-471210861	0000051457	2021/06/22	ＦＸの超入門書　いちばんカンタン！　改訂版			安恒 理 著	338.9	ヤ		高橋書店	2021	159p	21cm	2021
9784-299014825	0000051458	2021/06/22	１話３分で驚きの結末！大どんでん返しの物語			『このミステリーがすごい！』編集部 編	913.68	イ		宝島社	2021	206p	19cm	2021
9784-299010018	0000051459	2021/06/22	まんが図解倒産のすべて			帝国データバンク 著	335.2	マ		宝島社	2020	223p	19cm	2021
9784-801923232	0000051460	2021/06/22	自分を変える力			桃田 賢斗 著	783.5	モ		竹書房	2021	206p	19cm	2021
9784-473044594	0000051461	2021/06/22	茶の湯のトリビア		淡交新書	中村 幸 著	791.0	ナ		淡交社	2021	223p	18cm	2021
9784-473044570	0000051462	2021/06/22	鳥獣戯画のヒミツ			宮川 禎一 著	721.2	ミ		淡交社	2021	191p	19cm	2021
9784-473044211	0000051463	2021/06/22	飛石を渡れば			一色 さゆり 著	913.6	イ		淡交社	2021	285p	19cm	2021
9784-480073587	0000051464	2021/06/22	アメリカ黒人史　奴隷制からＢＬＭまで		ちくま新書　１５３９	ジェームス・Ｍ．バーダマン 著　森本 豊富 訳	316.8	バ		筑摩書房	2020	302 15p	18cm	2021
9784-480073839	0000051465	2021/06/22	介助の仕事　街で暮らす／を支える		ちくま新書　１５５８	立岩 真也 著	369.2	タ		筑摩書房	2021	238p	18cm	2021
9784-480073723	0000051466	2021/06/22	原発事故自治体からの証言		ちくま新書　１５５４	今井 照 編　自治総研 編	369.3	ゲ		筑摩書房	2021	281p	18cm	2021
9784-480683908	0000051467	2021/06/22	西洋美術とレイシズム		ちくまプリマー新書　３６５	岡田 温司 著	702.0	オ		筑摩書房	2020	185 6p	18cm	2021
9784-480683939	0000051468	2021/06/22	紛争解決ってなんだろう		ちくまプリマー新書　３６６	篠田 英朗 著	319.8	シ		筑摩書房	2021	207p	18cm	2021
9784-480805003	0000051469	2021/06/22	睦家四姉妹図			藤谷 治 著	913.6	フ		筑摩書房	2021	254p	19cm	2021
9784-121026224	0000051470	2021/06/22	明智光秀　織田政権の司令塔		中公新書　２６２２	福島 克彦 著	289.1	フ		中央公論新社	2020	7 278p	18cm	2021
9784-120053771	0000051471	2021/06/22	ばあさんは１５歳			阿川 佐和子 著	913.6	ア		中央公論新社	2021	358p	20cm	2021
9784-122070479	0000051472	2021/06/22	僕と彼女の左手		中公文庫　つ３２−１	辻堂 ゆめ 著	913.6	ツ		中央公論新社	2021	281p	16cm	2021
9784-806716105	0000051473	2021/06/22	地球を滅ぼす炭酸飲料　データが語る人類と地球の未来			ホープ・ヤーレン 著　小坂 恵理 訳	519.0	ヤ		築地書館	2020	237p	19cm	2021
9784-635822756	0000051474	2021/06/22	ポツンと秘境駅　何もないから行ってみたい！		旅鉄ＢＯＯＫＳ　０３９	「旅と鉄道」編集部 編	686.2	ポ		山と溪谷社（発売）	2021	158p	21cm	2021
9784-635822695	0000051475	2021/06/22	名鉄電車ヒストリー　１９５０年代から２０２０年代まで名古屋鉄道の歴代車両を解説		旅鉄ＢＯＯＫＳ　０４０	小寺 幹久 著	536	コ		山と溪谷社（発売）	2021	158p	21cm	2021
9784-488028190	0000051476	2021/06/22	銀獣の集い　廣嶋玲子短編集			廣嶋 玲子 著	913.6	ヒ		東京創元社	2021	340p	20cm	2021
9784-488505042	0000051477	2021/06/22	天上天下赤江瀑アラベスク　１		創元推理文庫　Ｆあ２−１	赤江 瀑 著　東 雅夫 編	918.6	ア	1	東京創元社	2020	499p	15cm	2021
9784-488011062	0000051478	2021/06/22	はじまりの２４時間書店			ロビン・スローン 著　島村 浩子 訳	933.7	ス		東京創元社	2021	133p	19cm	2021
9784-488134099	0000051479	2021/06/22	ロンドン謎解き結婚相談所		創元推理文庫　Ｍモ９−１	アリスン・モントクレア 著　山田 久美子 訳	933.7	モ		東京創元社	2021	462p	15cm	2021
9784-198652494	0000051480	2021/06/22	魂の発電所　負けねど福島　オレたちの再エネ十年物語			池尾 伸一 著	369.3	イ		徳間書店	2021	279p	19cm	2021
9784-198652029	0000051481	2021/06/22	雪のなまえ			村山 由佳 著	913.6	ム		徳間書店	2020	381p	20cm	2021
9784-779515439	0000051482	2021/06/22	防災心理学入門　豪雨・地震・津波に備える			矢守 克也 著	369.3	ヤ		ナカニシヤ出版	2021	6 155p	19cm	2021
9784-816369957	0000051483	2021/06/22	電話応対これができればＯＫです！			直井 みずほ 監修	336.4	デ		ナツメ社	2021	191p	19cm	2021
9784-526081088	0000051484	2021/06/22	トコトンやさしいウェアラブルの本　キーテクノロジーと活用分野がわかる！		Ｂ＆Ｔブックス	塚本 昌彦 著	548.2	ツ		日刊工業新聞社	2021	159p	21cm	2021
9784-532520809	0000051485	2021/06/22	ちゃんと知りたい！新型コロナの科学　人類は「未知のウイルス」にどこまで迫っているか			出村 政彬 著	493.8	デ		日経ＢＰマーケティング（発売）	2020	255p	19cm	2021
9784-889009873	0000051486	2021/06/22	あれからどうなった？マイナンバーとマイナンバーカード　待ち受けるのはプロファイリングと選別			黒田 充 著	317.6	ク		日本機関紙出版センター	2020	251p	21cm	2021
9784-535789302	0000051487	2021/06/22	私の科学者ライフ　猿橋賞受賞者からのメッセージ　猿橋賞４０周年記念出版			女性科学者に明るい未来をの会 編	402.1	ワ		日本評論社	2021	7 281p	19cm	2021
9784-315523249	0000051488	2021/06/22	文系のためのめっちゃやさしい三角関数		東京大学の先生伝授	山本 昌宏 監修	413.5	ブ		ニュートンプレス	2021	303p	21cm	2021
9784-540191527	0000051489	2021/06/22	手作りを楽しむ蜜ろう入門　キャンドル、蜜ろうラップ、木工クリームなど			安藤 竜二 著	646.9	ア		農山漁村文化協会	2020	151p	26cm	2021
9784-540201974	0000051490	2021/06/22	酪農かあさんが教える台所チーズ　簡単楽しいおいしい			スローライフミルク研究会 編	648.1	ラ		農山漁村文化協会	2021	81p	21cm	2021
9784-756253491	0000051491	2021/06/22	Ｓｍａｌｌ　Ｈｏｍｅｓ　Ｇｒａｎｄ　Ｌｉｖｉｎｇ　小さな家の大きな暮らし			ｇｅｓｔａｌｔｅｎ 編集　酒井 章文 訳	527	ス		パイインターナショナル	2021	255p	24cm	2021
9784-826902236	0000051492	2021/06/22	家は生態系　あなたは２０万種の生き物と暮らしている			ロブ・ダン 著　今西 康子 訳	468	ダ		白揚社	2021	422p	20cm	2021
9784-826902250	0000051493	2021/06/22	ハナバチがつくった美味しい食卓　食と生命を支えるハチの進化と現在			ソーア・ハンソン 著　黒沢 令子 訳	486.7	ハ		白揚社	2021	326p	20cm	2021
9784-150019648	0000051494	2021/06/22	白が５なら、黒は３		ＨＡＹＡＫＡＷＡ　ＰＯＣＫＥＴ　ＭＹＳＴＥＲＹ　ＢＯＯＫＳ　１９６４	ジョン・ヴァーチャー 著　関 麻衣子 訳	933.7	ヴ		早川書房	2021	245p	19cm	2021
9784-562059041	0000051495	2021/06/22	図説異形の生態　幻想動物組成百科			ジャン＝バティスト・ド・パナフィユー 著　カミーユ・ランヴェルサッド 画　星加 久実 訳	388	ド		原書房	2021	121p	23cm	2021
9784-562057559	0000051496	2021/06/22	天声人語　２０２０冬			朝日新聞論説委員室 編　国際発信部 訳	837	テ	２０−４	原書房	2021	10 257p	21cm	2021
9784-569901008	0000051497	2021/06/22	矜持　警察小説傑作選		ＰＨＰ文芸文庫　お４−１	今野 敏 著　佐々木 譲 著　黒川 博行 著　安東 能明 著　逢坂 剛 著　大沢 在昌 著　西上 心太 編	913.68	キ		ＰＨＰ研究所	2021	338p	15cm	2021
9784-569789767	0000051498	2021/06/22	旅する５４字の物語　超短編小説で読む４７都道府県			氏田 雄介 編著　武田 侑大 絵	913.6	ｳ		ＰＨＰ研究所	2021	191p	19cm	2021
9784-823410277	0000051499	2021/06/22	中高生のための本の読み方　読書案内・ブックトーク・ＰＩＳＡ型読解			大橋 崇行 著	019.5	オ		ひつじ書房	2021	223p	19cm	2021
9784-845920167	0000051500	2021/06/22	そして映画館はつづく　あの劇場で見た映画はなぜ忘れられないのだろう			フィルムアート社 編	778.0	ソ		フィルムアート社	2020	292 40p	19cm	2021
9784-910420035	0000051501	2021/06/22	コミュニティカフェさくら茶屋物語　居場所は街を動かす			さくら茶屋にししば 著	335.8	コ		フェミックス	2021	255p	19cm	2021
9784-594087111	0000051502	2021/06/22	オイルで作る焼き菓子ベストレシピ			吉川 文子 著	596.6	ヨ		扶桑社	2021	95p	26cm	2021
9784-594616687	0000051503	2021/06/22	ワタナベマキの１０の定番弁当		ＦＵＳＯＳＨＡ　ＭＯＯＫ	ワタナベ マキ 著	596.4	ワ		扶桑社	2021	95p	25cm	2021
9784-893089403	0000051504	2021/06/22	オードリー・タンの思考　ＩＱよりも大切なこと			近藤 弥生子 著	312.2	コ		ブックマン社	2021	311p	19cm	2021
9784-834780932	0000051505	2021/06/22	かぎ針編みのエコバッグと毎日バッグ		レディブティックシリーズ　８０９３		594.3	カ		ブティック社	2021	80p	26cm	2021
9784-834780994	0000051506	2021/06/22	進化する手作りエコバッグ　みんなの意見で作りました！		レディブティックシリーズ　８０９９		594.7	シ		ブティック社	2021	80p	26cm	2021
9784-579213900	0000051507	2021/06/22	おいしい理由がつまってるわたしの好きな１０のお菓子			若山 曜子 著	596.6	ワ		文化学園文化出版局	2021	79p	26cm	2021
9784-579117482	0000051508	2021/06/22	ピポンのフェルトで作る部活応援チャーム　運動部から文化部まで、いっぱい！			がなはようこ：ピポン 著	594	ガ		文化学園文化出版局	2021	83p	20×21cm	2021
9784-866513393	0000051509	2021/06/22	順天堂大学医学部健康スポーツ室式長生き部屋トレ　高血圧　高血糖　心臓疾患　生活習慣病を予防・改善			順天堂大学医学部附属順天堂医院健康スポーツ室 監修	498.3	ジ		文響社	2021	127p	21cm	2021
9784-167916398	0000051510	2021/06/22	静おばあちゃんと要介護探偵		文春文庫　な７１−４	中山 七里 著	913.6	ナ		文藝春秋	2021	358p	16cm	2021
9784-163913216	0000051511	2021/06/22	料理なんて愛なんて			佐々木 愛 著	913.6	サ		文藝春秋	2021	270p	19cm	2021
9784-163913049	0000051512	2021/06/22	ルポ「命の選別」　誰が弱者を切り捨てるのか？			千葉 紀和 著　上東 麻子 著	490.1	チ		文藝春秋	2020	325p	19cm	2021
9784-582946024	0000051513	2021/06/22	首里城		別冊太陽		521.8	シ		平凡社	2020	143p	29cm	2021
9784-583112893	0000051514	2021/06/22	筋力トレーニング解剖学アドバンス！　写真とＣＧイラスト対比で学ぶ			豊島 悟 著　山口 典孝 監修	780.7	ト		ベースボール・マガジン社	2021	223p	21cm	2021
9784-831515773	0000051515	2021/06/22	裁判官になるには		なるにはＢＯＯＫＳ　１３２	飯島 一孝 著	327.1	イ		ぺりかん社	2020	131p	19cm	2021
9784-831515759	0000051516	2021/06/22	自衛官になるには		なるにはＢＯＯＫＳ　１１４	岡田 真理 著	392.1	オ		ぺりかん社	2020	157p	19cm	2021
9784-831515827	0000051517	2021/06/22	小学校教諭になるには		なるにはＢＯＯＫＳ　２９	森川 輝紀 編著　山田 恵吾 編著	374.3	シ		ぺりかん社	2021	149p	19cm	2021
9784-831515766	0000051518	2021/06/22	青年海外協力隊員になるには		なるにはＢＯＯＫＳ　５１	益田 美樹 著	333.8	マ		ぺりかん社	2020	147p	19cm	2021
9784-831515797	0000051519	2021/06/22	中高生からの防犯　活かそうコミュ力！		なるにはＢＯＯＫＳ　別巻	武田 信彦 著	368.6	タ		ぺりかん社	2020	141p	21cm	2021
9784-831515810	0000051520	2021/06/22	弁理士になるには　改訂版		なるにはＢＯＯＫＳ　４０	藤井 久子 著	507.2	フ		ぺりかん社	2021	158p	19cm	2021
9784-860646424	0000051521	2021/06/22	生態学者の目のツケドコロ　生きものと環境の関係を、一歩引いたところから考えてみた			伊勢 武史 著	468.0	イ		ベレ出版	2021	242p	19cm	2021
9784-591169681	0000051522	2021/06/22	コーヒーで読み解くＳＤＧｓ			Ｊｏｓ〓・川島良彰 著　池本 幸生 著　山下 加夏 著	617.3	コ		ポプラ社	2021	287p	18cm	2021
9784-620326764	0000051523	2021/06/22	３人で親になってみた　ママとパパ、ときどきゴンちゃん			杉山 文野 著	916	ス		毎日新聞出版	2021	231p	19cm	2021
9784-863454774	0000051524	2021/06/22	明けない夜はない　脳損傷からの生還			鈴木 朋子 著	916	ス		丸善出版（発売）	2021	11 97p	21cm	2021
9784-909710154	0000051525	2021/06/22	なぜ戦争をえがくのか　戦争を知らない表現者たちの歴史実践　１０組の表現者たちとの対話			大川 史織 編著　小泉 明郎 ほか著	319.8	オ		みずき書林	2021	318p	20cm	2021
9784-802110525	0000051526	2021/06/22	つのじまんつのくらべ		いきもの写真館　３	小宮 輝之 文・写真	481.1	コ		メディアパル	2021	95p	19cm	2021
9784-635580441	0000051527	2021/06/22	かぐわしき植物たちの秘密　香りとヒトの科学			田中 修 著　丹治 邦和 著	471.3	タ		山と溪谷社	2021	239p	19cm	2021
9784-910207032	0000051528	2021/06/22	みんな知ってる、みんな知らない			チョン ミジン 著　ピョン ヨングン 絵　カン バンファ 訳	929.1	チ		Ｕ−ＮＥＸＴ	2021	219p	20cm	2021
9784-846121068	0000051529	2021/06/22	プラスチックごみ問題入門　安心して暮らせる未来のために		プロブレムＱ＆Ａ	栗岡 理子 著	519	ク		緑風出版	2021	189p	21cm	2021
9784-847099878	0000051530	2021/06/22	一番いい答え　絶対後悔しない最適解の見つけ方			太田 龍樹 著	809.6	オ		ワニブックス	2021	239p	19cm	2021
9784-022620415	0000051531	2021/07/08	アウシュヴィッツの地獄に生きて		朝日文庫　に１７−１	ジュディス・Ｓ．ニューマン 著　千頭 宣子 訳	936	ニ		朝日新聞出版	2020	207p	15cm	2021
9784-864108157	0000051532	2021/07/08	眼圧リセット　手のひらマッサージで目の不調がスッキリ整う			清水 ろっかん 著	496	シ		飛鳥新社	2021	137p	21cm	2021
9784-048672634	0000051533	2021/07/08	キノの旅　ｔｈｅ　Ｂｅａｕｔｉｆｕｌ　Ｗｏｒｌｄ　１２		電撃文庫　１６５９	時雨沢 恵一 著	913.6	シ	12	角川グループパブリッシング（発売）	2008	237p	15cm	2021
9784-048680684	0000051534	2021/07/08	キノの旅　ｔｈｅ　Ｂｅａｕｔｉｆｕｌ　Ｗｏｒｌｄ　１３		電撃文庫　１８３２	時雨沢 恵一 著	913.6	シ	13	角川グループパブリッシング（発売）	2009	261p	15cm	2021
9784-767828442	0000051535	2021/07/08	ちょっとのコツでけっこう幸せになる自炊生活			山口 祐加 著	596	ヤ		エクスナレッジ	2020	143p	21cm	2021
9784-010930908	0000051536	2021/07/08	英検１級過去６回全問題集　文部科学省後援　２０２１年度版		旺文社英検書		830.7	エ	21	旺文社	2021	159p	21cm	2021
9784-010930946	0000051537	2021/07/08	英検３級過去６回全問題集　文部科学省後援　２０２１年度版		旺文社英検書		830.7	エ	21	旺文社	2021	159p	21cm	2021
9784-010930915	0000051538	2021/07/08	英検準１級過去６回全問題集　文部科学省後援　２０２１年度版		旺文社英検書		830.7	エ	21	旺文社	2021	183p	21cm	2021
9784-010930939	0000051539	2021/07/08	英検準２級過去６回全問題集　文部科学省後援　２０２１年度版		旺文社英検書		830.7	エ	21	旺文社	2021	159p	21cm	2021
9784-010930922	0000051540	2021/07/08	英検２級過去６回全問題集　文部科学省後援　２０２１年度版		旺文社英検書		830.7	エ	21	旺文社	2021	171p	21cm	2021
9784-274226274	0000051541	2021/07/08	入試問題で味わう東大物理　ＨＯＷ　ＴＯ　ＥＮＪＯＹ　ＨＩＧＨ　ＳＣＨＯＯＬ　ＰＨＹＳＩＣＳ			三澤 信也 著	420	ミ		オーム社	2020	254p	21cm	2021
9784-041108840	0000051542	2021/07/08	赤くない糸で結ばれている		角川文庫　い１１２−１	筏田 かつら 著	913.6	イ		ＫＡＤＯＫＡＷＡ	2021	261p	15cm	2021
9784-041109755	0000051543	2021/07/08	いのちの初夜　改版		角川文庫　ほ２−１	北條 民雄 著	913.6	ホ		ＫＡＤＯＫＡＷＡ	2020	312p	15cm	2021
9784-041094099	0000051544	2021/07/08	傷痕のメッセージ			知念 実希人 著	913.6	チ		ＫＡＤＯＫＡＷＡ	2021	344p	19cm	2021
9784-048694230	0000051545	2021/07/08	キノの旅　the Beautiful Would 11		電撃文庫　１８３２	時雨沢　恵一	913.6	ｼ	11	KADOKAWA	2007	257p	15cm	2021
9784-041096673	0000051546	2021/07/08	ショートショートドロップス		角川文庫　あ８−２１	新井 素子 編　新井 素子 著　上田 早夕里 著　恩田 陸 著　図子 慧 著　高野 史緒 著　辻村 深月 著　新津 きよみ 著　萩尾 望都 著　堀 真潮 著　松崎 有理 著　三浦 しをん 著　皆川 博子 著　宮部 みゆき 著　村田 沙耶香 著　矢崎 存美 著	913.68	シ		ＫＡＤＯＫＡＷＡ	2021	253p	15cm	2021
9784-041095775	0000051547	2021/07/08	氷上のフェニックス		角川文庫　こ５０−２	小宮 良之 著	913.6	コ		ＫＡＤＯＫＡＷＡ	2020	238p	15cm	2021
9784-041095621	0000051548	2021/07/08	ＦＡＫＥな日本		角川文庫　も１３−９	森 達也 著	778.7	モ		ＫＡＤＯＫＡＷＡ	2020	292p	15cm	2021
9784-309417905	0000051549	2021/07/08	カチカチ山殺人事件		河出文庫　と９−１	伴野 朗 著　都筑 道夫 著　戸川 昌子 著　高木 彬光 著　井沢 元彦 著　佐野 洋 著　斎藤 栄 著	913.68	カ		河出書房新社	2021	259p	15cm	2021
9784-309467313	0000051550	2021/07/08	とんでもない死に方の科学		河出文庫　キ５−１	Ｃ．キャシディー 著　Ｐ．ドハティー 著　梶山 あゆみ 訳	404	キ		河出書房新社	2021	315p	15cm	2021
9784-877588151	0000051551	2021/07/08	暮らしのなかのＳＤＧｓ　今と未来をつなげるものさし			アノニマ・スタジオ 編	590	ク		ＫＴＣ中央出版	2020	126p	21cm	2021
9784-865651034	0000051552	2021/07/08	ミステリーの書き方　シナリオから小説まで、いきなりコツがつかめる１７のレッスン		「シナリオ教室」シリーズ	柏田 道夫 著	901.2	カ		言視舎	2021	192p	21cm	2021
9784-065208083	0000051553	2021/07/08	桜宵		講談社文庫　き４１−１１	北森 鴻 著	913.6	キ		講談社	2021	291p	15cm	2021
9784-065208120	0000051554	2021/07/08	螢坂		講談社文庫　き４１−１２	北森 鴻 著	913.6	キ		講談社	2021	256p	15cm	2021
9784-779126413	0000051555	2021/07/08	東電刑事裁判福島原発事故の責任を誰がとるのか			海渡 雄一 著	543.5	カ		彩流社	2020	206p	21cm	2021
9784-866933368	0000051556	2021/07/08	やさしい異文化理解			加藤 優子 著	361.4	カ		三恵社	2021	168p	21cm	2021
9784-087816945	0000051557	2021/07/08	そこに工場があるかぎり			小川 洋子 著	509.2	オ		集英社	2021	205p	20cm	2021
9784-087452846	0000051558	2021/07/08	名も無き世界のエンドロール		集英社文庫　ゆ１０−１	行成 薫 著	913.6	ユ		集英社	2015	365p	16cm	2021
9784-866581477	0000051559	2021/07/08	天、共に在り　アフガニスタン三十年の闘い　英文版		ＪＡＰＡＮ　ＬＩＢＲＡＲＹ	中村 哲 著　カール・フレーレ 訳	333.8	ナ		出版文化産業振興財団	2020	14 223p	22cm	2021
9784-391155501	0000051560	2021/07/08	らく〜に１分！ゆるテーブルスクワット　整形外科医兼トレーナーが教える最強の腰痛・ひざ痛対策			吉原 潔 著	493.6	ヨ		主婦と生活社	2020	103p	21cm	2021
9784-845116805	0000051561	2021/07/08	私が原発を止めた理由			樋口 英明 著	543.5	ヒ		旬報社	2021	167p	19cm	2021
9784-094068610	0000051562	2021/07/08	荒野の古本屋		小学館文庫　も２７−１	森岡 督行 著	024.8	モ		小学館	2021	237p	16cm	2021
9784-101024417	0000051563	2021/07/08	隣のずこずこ		新潮文庫　か−９１−１	柿村 将彦 著	913.6	カ		新潮社	2020	334p	16cm	2021
9784-480073754	0000051564	2021/07/08	朝から晩までつぶやく英語表現２００		ちくま新書　１５４８	キャサリン・Ａ．クラフト 著　里中 哲彦 編訳	837.8	ク		筑摩書房	2021	248p	18cm	2021
9784-480073631	0000051565	2021/07/08	飯舘村からの挑戦　自然との共生をめざして		ちくま新書　１５４０	田尾 陽一 著	369.3	タ		筑摩書房	2020	318p	18cm	2021
9784-480073686	0000051566	2021/07/08	内モンゴル紛争　危機の民族地政学		ちくま新書　１５４６	楊 海英 著	316.8	ヤ		筑摩書房	2021	216p	18cm	2021
9784-480073709	0000051567	2021/07/08	問いの立て方		ちくま新書　１５５１	宮野 公樹 著	141.5	ミ		筑摩書房	2021	199p	18cm	2021
9784-122070066	0000051568	2021/07/08	架空の犬と嘘をつく猫		中公文庫　て１１−１	寺地 はるな 著	913.6	テ		中央公論新社	2020	271p	16cm	2021
9784-122070042	0000051569	2021/07/08	幕末暗殺！		中公文庫　す２５−３４	鈴木 英治 著　早見 俊 著　秋山 香乃 著　神家 正成 著　新美 健 著　誉田 龍一 著　谷津 矢車 著	913.68	バ		中央公論新社	2020	387p	16cm	2021
9784-121026293	0000051570	2021/07/08	ロヒンギャ危機　「民族浄化」の真相		中公新書　２６２９	中西 嘉宏 著	316.8	ナ		中央公論新社	2021	5 252p	18cm	2021
9784-492762554	0000051571	2021/07/08	ＡＩ時代に生きる数学力の鍛え方　思考力を高める学びとは			芳沢 光雄 著	410	ヨ		東洋経済新報社	2020	10 298p	19cm	2021
9784-152100061	0000051572	2021/07/08	クララとお日さま			カズオ・イシグロ 著　土屋 政雄 訳	933.7	イ		早川書房	2021	440p	20cm	2021
9784-150505677	0000051573	2021/07/08	シーラという子　虐待されたある少女の物語　新版		ハヤカワ文庫　ＮＦ　５６７	トリイ・ヘイデン 著　入江 真佐子 訳	936	ヘ		早川書房	2021	451p	16cm	2021
9784-150505691	0000051574	2021/07/08	津波の霊たち　３・１１死と生の物語		ハヤカワ文庫　ＮＦ　５６９	リチャード・ロイド・パリー 著　濱野 大道 訳	369.3	パ		早川書房	2021	443p	16cm	2021
9784-569900988	0000051575	2021/07/08	名作なんか、こわくない		ＰＨＰ文芸文庫　ゆ２−１	柚木 麻子 著	902.3	ユ		ＰＨＰ研究所	2021	267p	15cm	2021
9784-167916053	0000051576	2021/07/08	大獄　西郷青嵐賦		文春文庫　は３６−１１	葉室 麟 著	913.6	ハ		文藝春秋	2020	330p	16cm	2021
9784-591169032	0000051577	2021/07/08	ほたるいしマジカルランド			寺地 はるな 著	913.6	テ		ポプラ社	2021	283p	19cm	2021
9784-635450508	0000051578	2021/07/08	アイラップレシピ　簡単・時短・手間いらず　ふだん使いに！キャンプに！災害時に！			アイラップ愛好会 著	596	ア		山と溪谷社	2021	127p	21cm	2021
9784-750352435	0000051579	2022/01/18	アフガニスタンを知るための７０章		エリア・スタディーズ　１８５	前田 耕作 編著　山内 和也 編著	302.2	ｱ		明石書店	2022	408p	19cm	2022
9784-750352534	0000051580	2022/01/18	シンガポールを知るための６５章　第５版		エリア・スタディーズ　１７	田村 慶子 編著	302.2	ﾀ		明石書店	2021	335p	19cm	2022
9784-750517100	0000051581	2022/01/18	戦争とバスタオル			安田 浩一 文　金井 真紀 文と絵	291.0	ﾔ		亜紀書房	2022	373p	19cm	2022
9784-750516912	0000051582	2022/01/18	小さな心の同好会		となりの国のものがたり　０８	ユン イヒョン 著　古川 綾子 訳	929.1	ユ		亜紀書房	2022	339p	19cm	2022
9784-750517124	0000051583	2022/01/18	森の探偵　無人カメラがとらえた日本の自然			宮崎 学 著　小原 真史 文・構成	743.6	ミ		亜紀書房	2022	333p	19cm	2022
9784-022951243	0000051584	2022/01/18	内側から見た「ＡＩ大国」中国　アメリカとの技術覇権争いの最前線		朝日新書　８１４	福田 直之 著	007.3	ﾌ		朝日新聞出版	2021	269p	18cm	2022
9784-023340299	0000051585	2022/01/18	カラダの不思議としくみ入門　イラスト図解　人のカラダにはまだまだ多くの謎がある！			中島 雅美 監修	491.3	カ		朝日新聞出版	2022	207p	21cm	2022
9784-022517654	0000051586	2022/01/18	クレイジー・フォー・ラビット			奥田 亜希子 著	913.6	オ		朝日新聞出版	2022	205p	19cm	2022
9784-023340497	0000051587	2022/01/18	ごはんできたよ！今日、何作ろう！？何食べる！？ある日の献立、つまみとおかずとごちそう、〆も一五〇品			飛田 和緒 著	596	ヒ		朝日新聞出版	2021	223p	26cm	2022
